restaurant_place_id,author_name,author_url,rating,text,time,relative_time_description,language,review_date
ChIJedNDerhYXIYRuOyvrAkiN1g,P Ochoa,https://www.google.com/maps/contrib/115048372321115679622/reviews,1,"The waiter Noe was the worst, did not greet when he came to our table he stood there like a mute and acted as if we were a bother. I’m assuming it was too early for him. We order a coffee and water, the coffee cup had food on the rim, mind you I had not even touched it, and the cup of water had food floating inside. When he brings us the creamers, he doesn’t even say excuse me and cuts right in front of me to place the plate of creamers between me and the other person in our party. One in our party ordered three tacos and only received one, when we asked where the other two were he look as if he was confused and it took fifteen minutes to get them.place used to be good but boy has this place gone down.",1741194671,3 months ago,en,2025-03-05T11:11:11
ChIJedNDerhYXIYRuOyvrAkiN1g,Roseann Medina,https://www.google.com/maps/contrib/105928945453454113054/reviews,5,"Dined in at Eddie's Taco House (402 W. Cevallos) last Saturday AND today since I couldn't stop thinking about the homemade tortillas 😋

First visit I had the tacos and today I tried a breakfast plate.

Everything we tried was delicious!

They seem to have A LOT of 🔥 specials, some are just for the drive thru, some are daily, but all pics posted. Also, you get a discount when you pay cash.

*They are only open 6am-3pm daily and closed Sundays",1729965723,7 months ago,en,2024-10-26T13:02:03
ChIJedNDerhYXIYRuOyvrAkiN1g,Jacob,https://www.google.com/maps/contrib/112750713634416974196/reviews,5,"Very good food, came out fast and service was attentive. We came early for the breakfast specials and one of us got a breakfast plate and the other got two breakfast tacos. We both left full as the portions were very generous, especially for the price. Everything was good but the tortillas were particularly excellent. Would definitely return and recommend.",1715195327,a year ago,en,2024-05-08T14:08:47
ChIJvevCuY1ZXIYRvCbgdWpJQdM,Chris F,https://www.google.com/maps/contrib/110021548920025879302/reviews,5,"This place is known for their 79 cents beans and cheese tacos but today I wanted to go inside to sit down  to eat. Monday thru Friday they  have weekly lunch specials from 10:30am-3:30pm. Today's Tuesday lunch special was the Laredo Plate which comes with two beef or chicken enchiladas, one crispy puffy taco, rice, beans, two flour tortillas, and a 16oz drink of your choice. The food was delicious and my waitress Terri was awesome. Definitely will come again ! 😋",1739898119,3 months ago,en,2025-02-18T11:01:59
ChIJvevCuY1ZXIYRvCbgdWpJQdM,Donald Teeter,https://www.google.com/maps/contrib/103292485998185788977/reviews,3,"Although food and service were both good, they are very deceptive on their pricing. We had breakfast, ordered coffee, which they kept filled. The issue was, they charge you every time they give you more. Every other place I have ever been has free refills on coffee and tea, and nowhere does it tell you that you will be charged every time they fill it, such a scam, I wonder what else they are doing if they feel they can't afford free coffee re-fills, we won't be going back, and will let all our friends know too.",1748317569,a week ago,en,2025-05-26T22:46:09
ChIJvevCuY1ZXIYRvCbgdWpJQdM,Agnes Ramos,https://www.google.com/maps/contrib/112713058746085207647/reviews,1,I came to have my favorite tripa tacos and when getting served the first time my tripas  taco they were soft ASF I asked for crispy then they remake them Im waiting about 25 min the server comes checks she forgot she took my other to get fixed so brings back another tripa taco but still not crispy nd full of oil nd in a flower tortilla just wanted some nice crispy tripas tacos,1742588827,2 months ago,en,2025-03-21T15:27:07
ChIJvevCuY1ZXIYRvCbgdWpJQdM,Alfred Delgado,https://www.google.com/maps/contrib/100706589410881586695/reviews,5,The food is outstanding. The service is outstanding. The red salsa is so good. Tortillas homemade. You can see the kitchen. Really enjoyed this place. They have daily lunch specials which include ice tea. Very clean bathrooms. The dining area was also clean. It’s right next to the car wash in the Wal Mart parking lot. They have an enchilada plate for $5.99 after 3 pm. Bean & cheese tacos for .79¢. I had the enchilada plate and it’s not watered down from its before 3 pm price.,1705527606,a year ago,en,2024-01-17T15:40:06
ChIJvevCuY1ZXIYRvCbgdWpJQdM,Omar Mares,https://www.google.com/maps/contrib/111542274440465490029/reviews,2,"Really disappointed. I love the other two locations for Tia's but this one was just bad through and through. I ordered the pork chop breakfast plate and my daughter ordered the pancakes. My pork chop looked and tasted like it was boiled and the tortillas were torn in half. The service was not much better, we felt like we had to force them to tend to us. Not going back and don't recommend.",1748097716,2 weeks ago,en,2025-05-24T09:41:56
ChIJ1-iBuhZiXIYRIztOxKncwPU,Anthony,https://www.google.com/maps/contrib/106789824394378497407/reviews,5,If you are visiting from out of town I definitely recommend this place it is just good all around but fast and casual. I use to always come here and the place is still delicious recommend the Cesar tacos as well as the Avocado ones delicious! Service was good and you can’t go wrong with the salsa bar and also open 24/7. This is a south Texas staple!,1748466115,a week ago,en,2025-05-28T16:01:55
ChIJ1-iBuhZiXIYRIztOxKncwPU,Johnny 5,https://www.google.com/maps/contrib/111136234121378489879/reviews,5,"Tell my why Taco Palenque has the best salsa bar. I hope they never get rid of the complimentary chips and salsa. That’s the best feature! The avocado salsa is my favorite. By far, the best taco is the Pirata. That taco always hits (the blend of American cheese and beans with the beef fajita) So good! I think it’s because their tortillas are so real. The beans are always perfect and the rice is always on point. In all, I think this place is superior to any of its competitors.",1741793726,2 months ago,en,2025-03-12T10:35:26
ChIJ1-iBuhZiXIYRIztOxKncwPU,Alexis Amos,https://www.google.com/maps/contrib/111567167663587325699/reviews,3,"I've ate at a couple different locations here and they're pretty consistent with the quality and taste. I always get the Matamoros combo which is steak tacos topped with avocado and cheese with a side and drink, I get the fideo as my side because it's good and I also don't see many other restaurants offer it as an option. On the inside they have a salsa and chips bars, the chips are usually fresh and I enjoy the variety of salsas. My only complaint is it's a bit overpriced in my opinion; $15 for 2 tacos, a side, and drink is a bit much.",1738508519,4 months ago,en,2025-02-02T09:01:59
ChIJ1-iBuhZiXIYRIztOxKncwPU,Priscilla Casares,https://www.google.com/maps/contrib/112541722448225746871/reviews,4,"My burrito with fajita was delicious and plenty for just 1 person. The enchiladas were different than what my daughter expected mainly because of the red sauce (which was a little bitter tasting), but the rice and beans were delicious. The huevos rancheros didn’t have much flavor as far as the sauce, and the eggs texture tasted rubbery according to my husband. The restaurant was very clean, and was consistently being picked up by the staff. The tables as people left were being cleaned and wiped down. The salsa bar was very clean, and well stocked. The staff were amazing! They greeted me as I walked up to the register the cashier came around and offered a menu to look at. She took our order down accurately. She was kinda offering some of the desert specials they had. Our order was brought out within 10-15 minutes after order which at this time it was getting busy. Some of the staff members were going around offering some deserts. They have indoor seating, outdoor covered seating, and a drive thru. Thank you for the great service each and every one of your staff members I interacted with provided.",1745692461,a month ago,en,2025-04-26T13:34:21
ChIJ1-iBuhZiXIYRIztOxKncwPU,Jessica Wagner,https://www.google.com/maps/contrib/110755543491922524687/reviews,5,"I love coming here. The staff is so friendly and accommodating. They help navigate you through the menu and help you decide what you need according to your hunger 😋🤤! Lol
The food is very delicious. I must say I rather come inside as the drive through line is not very manageable. That something they could improved on. But otherwise they are a great place to grab a taco. I definitely recommend you give they a try
*Military discount given",1737730689,4 months ago,en,2025-01-24T08:58:09
ChIJ27zFHG5fXIYRndWN0DZXT30,Beto Montemayor,https://www.google.com/maps/contrib/112620599400649095401/reviews,5,"Got here right before closing time and had some lunch. 🗣✅️
Chips Con Salsa & Yummy Aqua De Horchata too🧉🧋🏺🌶🥣🤠👐👏✨️😃💯
Wonderful place with Vibrant Mexican Decorations filling the place. 🎭🪅🎊🎉
Delicious Mini-Tacos 🌮 plate with some Tasty Charro Bean's 🫘
Very spacious little restaurant with plenty of parking plus a drive-thru too....🚘🚗🍽
So whether you are dining in or drive-thru or takeout.....they gotcha covered 🤠👐👏😃",1736906535,4 months ago,en,2025-01-14T20:02:15
ChIJ27zFHG5fXIYRndWN0DZXT30,Matt,https://www.google.com/maps/contrib/114703781158581869492/reviews,1,Got the nachos and after taxes I paid $14 for burnt chips and maybe 2oz of cheese only placed in the middle of the whole plate. Cashier asked me which salsa I'd like right before reaching for them (red or green) and I told her both... Only to have her put just the salsa rojas in the bag. I didn't realize til I got home. Just careless service for a simple to go order.,1741984220,2 months ago,en,2025-03-14T15:30:20
ChIJ27zFHG5fXIYRndWN0DZXT30,joe navarro,https://www.google.com/maps/contrib/114077277318142920601/reviews,1,"Very very greasy and fatty  barbacoa ,they need to drain it and pick out the fat or some , didn’t even eat because it looked unbeatable",1748023727,2 weeks ago,en,2025-05-23T13:08:47
ChIJ27zFHG5fXIYRndWN0DZXT30,Abel Ramirez II,https://www.google.com/maps/contrib/108421957819302852350/reviews,5,"This was a very good visit to a new restaurant for breakfast. I had tacos which were huge, stuffed and really good for only$1.99. The other plates looked great as well (photo) with plenty of food.
The service was very friendly and on top of filling my cup with more coffee (really small coffee mugs).

I'll be sure to visit each time I come back to San Antonio.",1703893853,a year ago,en,2023-12-29T17:50:53
ChIJ27zFHG5fXIYRndWN0DZXT30,Serena Delagarza,https://www.google.com/maps/contrib/111036554066996619511/reviews,3,"7-2-2The food was amazing but the price was a bit steep for quantity. The bbq plate was 9.99 but I added the eggs for extra. The fajita portion was also small but tasted really good. The tortilla soup had all the right flavors. The flour tortillas was fresh, and super soft. The waitress did not come back for refills of drinks but came after we all finished to give us the check.
Update: used drive thru 7-8-22 and the lady was rude very slow had us waiting at the window after paying about 5 minutes before telling us they ran out of rice for our plates. The food is good but I probably won’t be using this location again.",1657307583,2 years ago,en,2022-07-08T14:13:03
ChIJY9NB3ML3XIYRlT3QphEal2k,Stephanie Rivera,https://www.google.com/maps/contrib/100153614184344803131/reviews,1,"The food is extra dry and not well seasoned. Go to Sofia's instead on Rigsby and roland much better food and service. Plus taco grill got my order wrong, maybe being less rude and listening more carefully we'd have a better experience.",1746844898,4 weeks ago,en,2025-05-09T21:41:38
ChIJY9NB3ML3XIYRlT3QphEal2k,Yajaira Garza,https://www.google.com/maps/contrib/116495438484869766105/reviews,5,Great food! New management though so don’t call the number here I took a picture of the new phone number,1745722720,a month ago,en,2025-04-26T21:58:40
ChIJY9NB3ML3XIYRlT3QphEal2k,Joshua Casso,https://www.google.com/maps/contrib/117727837787141308688/reviews,5,"All I see is flames 🔥  so good the young lady that helped me is very friendly and the staff was quick and efficient, very clean fresh salsa come check it out and it's budget friendly.",1744346829,a month ago,en,2025-04-10T23:47:09
ChIJY9NB3ML3XIYRlT3QphEal2k,Jessica Hernandez,https://www.google.com/maps/contrib/110804945268207472086/reviews,3,"The good use to be good not no more.. The meat is rough like plastic the prices are extremely high.the services lol let me tell u. They need to hire older ppl and notyoung once.. Especially the ones they have there right now, rude...",1732823950,6 months ago,en,2024-11-28T13:59:10
ChIJY9NB3ML3XIYRlT3QphEal2k,Kate Cana,https://www.google.com/maps/contrib/111345454427336141486/reviews,5,"Love this place! I highly recommend if you’re looking for a good taco truck to order food from. The family or people that operate it are so kind, especially the girls that work at the window! The man in the back working the grill always looks happy to be there, and you can taste the that in the food for sure!! If you’re from the area you’re missing out if you haven’t tried some tacos or tortas here! Also the beans are great!!!!!👍",1706330377,a year ago,en,2024-01-26T22:39:37
ChIJo737ISdcXIYRkTZtp5uC3h4,Michelle “Shellydough” Constancia,https://www.google.com/maps/contrib/106106939033675159802/reviews,4,It hasn’t been the same I guess the owner hired woman that can’t speak much English and I don’t know much and I don’t think they believe I can’t speak it but boy do they get upset and are over it I can’t see the frustration but they are working u can’t go from 0 to 100 and this past visit an oldie waitress was filling in it was pleasant to say the most I used to go every other day now it’s frustrating with these waitresses looks when we walk in I never disrespect them or there restaurant so why is it when I can’t speak all that much espanish their vibe changes I can understand that much,1742974480,2 months ago,en,2025-03-26T02:34:40
ChIJo737ISdcXIYRkTZtp5uC3h4,Jay Garza,https://www.google.com/maps/contrib/106921866060622328089/reviews,5,Grabbed breakfast tacos from here for the first time. Fresh and hot tortillas. Great tacos overall.,1742238824,2 months ago,en,2025-03-17T14:13:44
ChIJo737ISdcXIYRkTZtp5uC3h4,elaine casanova,https://www.google.com/maps/contrib/102702396968205108206/reviews,5,Chiquito pero picoso. The for was great in tortillas are yummy. I had the crispy tripas. Mmm and a chicharon and egg taco,1702481126,a year ago,en,2023-12-13T09:25:26
ChIJo737ISdcXIYRkTZtp5uC3h4,rene lamas,https://www.google.com/maps/contrib/117535512586888774919/reviews,1,"DO NOT GIVE THIS PLACE YOUR  BUSINESS!!! THEY STEAL!!! Should have checked the reviews. They over charged us and when I called they knew exactly why I was calling before I said it. Place smelled of old attic as you enter. Food was flavorless!!! Coffee was OK. This Found on reviews
￼

( Rose Zee

Local Guide · 35 reviews · 1 photo

6 months ago

Do NOT use a credit card here! I always tip when the service is good, which is why I didn't leave a tip the last time I went. Of course, that didn't stop the old lady in designer knockoffs from adding a tip on her own. THESE PEOPLE WILL STEAL FROM YOU!!! The food is good, but only go if you have cash. )

Any good reviews are probably family or friends. Check your receipt before you leave!!!
My bill & refund pics -",1534276931,6 years ago,en,2018-08-14T15:02:11
ChIJo737ISdcXIYRkTZtp5uC3h4,Antoinette Alvarado,https://www.google.com/maps/contrib/105565223976115381434/reviews,1,Do not eat here 🙄 the food was terrible and without flavor. Save your money and drive away! Pupusas are not real pupusas and some people should not try making them🤦‍♀️,1662410828,2 years ago,en,2022-09-05T15:47:08
ChIJY-92MEL1XIYRS04ASaSmO_o,Kristin Coutin,https://www.google.com/maps/contrib/112105891939829817959/reviews,4,"The tacos were great, and I did not know that they even had a bar until this last time that I had it! I always order from Uber eats but the drinks with the tacos were definitely way better together! The tacos tasted so good also and I love how flavorful everything is as well!",1747487907,3 weeks ago,en,2025-05-17T08:18:27
ChIJY-92MEL1XIYRS04ASaSmO_o,Mark Phillips,https://www.google.com/maps/contrib/114012290408745900884/reviews,5,Vivian was super kind and patient while taking our rather large order.  She was a delight to order from.  The entire staff was so friendly and willing to get whatever we needed at a moments notice.  5 stars all around!,1743811601,2 months ago,en,2025-04-04T19:06:41
ChIJY-92MEL1XIYRS04ASaSmO_o,joey dominguez,https://www.google.com/maps/contrib/107949413175005751176/reviews,5,Vivian and Trevor were really great tonight. The customer service that my group received as well as the genuine hospitality has really made my dining experience enjoyable. I will definitely be coming back to this location because of them. I don’t usually write reviews but it’s been a while since I recieved service like this so I thought I would mention a positive recognition.,1748487094,a week ago,en,2025-05-28T21:51:34
ChIJY-92MEL1XIYRS04ASaSmO_o,Barbara W,https://www.google.com/maps/contrib/111534115379056117225/reviews,5,"We love Torchy’s and the staff! They go out of their way to make sure we enjoy ourselves and the food! We have so many good memories there and so many examples of how awesome this place is…just today, Vivian taught my son something new! She went above and beyond!",1748391057,a week ago,en,2025-05-27T19:10:57
ChIJY-92MEL1XIYRS04ASaSmO_o,BriAnne Woodward,https://www.google.com/maps/contrib/102926552264284490860/reviews,5,"I was so happy to see Scallywag on the menu today! It’s one of the BEST tacos I have ever eaten. I wish that Scallywag and Holy Diver could become part of the menu permanently. Nissa helped take my order upon our arrival, and we had the best discussion of our mutual love of the Scallywag. We enjoyed extremely fast, attentive, friendly service today, and that made our meal even more delicious and enjoyable. Nissa stopped by to see how we enjoyed our meals, and we had a great visit learning about the creation of the bonfire bowl. Today was easily my best experience at Torchy’s. Kudos to the team that worked the lunch shift,, and especially to Nissa who went above and beyond for everyone today.",1742341300,2 months ago,en,2025-03-18T18:41:40
ChIJQY2wrDr2XIYRcStHoEnSG68,Steve White,https://www.google.com/maps/contrib/114212770164578295985/reviews,5,"This Authentic style Mexican food restaurant was very good. Energetic staff, extra large portions and fast service!  If your order chips and salsa, you’ll need lots of friends to help you eat this extra large portion!",1739021946,3 months ago,en,2025-02-08T07:39:06
ChIJQY2wrDr2XIYRcStHoEnSG68,MelodyGina210,https://www.google.com/maps/contrib/103763301989635071210/reviews,2,"Haven't been here in a while and decided to go with the fam ✨ and it was okay. I guess. I think out of everything on my plate which was puffy taco plate. I liked the beans the most but they basically gave me a cup of beans 🥴 kinda odd but i guess🥴 And just to keep it real, I didnt like puffy tacos. I got chicken and beef. And all i gotta say is that, I should of just got Crispy tacos cause baby, those puffy taco shells were hard an crispy asf 👎 and only a scoop of chicken an beef in my tacos....🤨 The fam said there plates were okay. Price was kinda high too. Not sure if i will be returning.",1741553679,2 months ago,en,2025-03-09T15:54:39
ChIJQY2wrDr2XIYRcStHoEnSG68,Matthew,https://www.google.com/maps/contrib/110156905092105001000/reviews,1,"First time ordering. Ordered the biscuit and gravy plate with over easy eggs. Biscuits came hard with no gravy lol, eggs came scrambled with no cheese, my potatoes were fridge cold. Lmao if i could order it again id throw away right in front of their faces. Terrible experience and food. Don't bother.",1729351378,7 months ago,en,2024-10-19T10:22:58
ChIJQY2wrDr2XIYRcStHoEnSG68,Brenda R,https://www.google.com/maps/contrib/108529019591966123172/reviews,3,"This is the 2nd time we've been here, and the food and service were fine, but it's always way too cold, and your food gets cold very quickly. The prices are too high. They are still charging $2 extra on plates with eggs, which is ridiculous! Price gouging at its best! I'm not sure if we will make a 2rd visit or not. We came to another Mexican restaurant this weekend and weren't charged that extra $2 per plate, so we'll have to wait and see.",1744549801,a month ago,en,2025-04-13T08:10:01
ChIJQY2wrDr2XIYRcStHoEnSG68,Roland Martinez,https://www.google.com/maps/contrib/116242450019191260822/reviews,4,"A non franchise Mexican American restaurant located minutes away from downtown San Antonio.  A good go to restaurant for breakfast and lunch with early closing hours, so get there before 2pm.  Pretty solid food, so can’t go wrong with any choice.  Service was good and attentive.",1701538196,a year ago,en,2023-12-02T11:29:56
ChIJ7USlW69YXIYR_vPrsjrIkxY,Melissa Denise,https://www.google.com/maps/contrib/110273018111094845401/reviews,3,"This place has a really huge menu and excellent happy hour selection. We made it just in time for happy hour drinks! I also ordered the mango margarita off the regular menu and it was really tasty and refreshing.

We shared some happy hour cheese and bean nachos which were a good sized portion and tasty. For our mains we tried the Enchilada trip which seemed popular. I really enjoyed it because it allowed me to try different flavors. The mole one was my favorite!

Staff here are super nice and the restaurant was full of people which is always a good sign!",1739016867,3 months ago,en,2025-02-08T06:14:27
ChIJ7USlW69YXIYR_vPrsjrIkxY,Amanda,https://www.google.com/maps/contrib/110858990888981773938/reviews,5,"First time here and was not disappointed. Service, food and drinks were fantastic. Love the vibe and the music. Got to jam The Clash while here and I loved it. Mini tacos de al pastor were so delicious. Salsa was so good especially when you add a dash of lime. Had this lavender margarita that was so good. Totally recommend and can't wait to come back",1740268390,3 months ago,en,2025-02-22T17:53:10
ChIJ7USlW69YXIYR_vPrsjrIkxY,charles fielder,https://www.google.com/maps/contrib/106305470669742718432/reviews,5,"We tried a variety of different foods and found everything delicious. The service was a little slow but that gave us more time to enjoy ourselves. I had the mini tacos de alambres. Four small tortillas smothered under a mountain of steak, bacon, and cheese, yum! The beef queso dip was fabulous. The ladies both tried the margarita sampler trays and had a wonderful time tasting all the different flavors of margaritas.
The entire experience was unforgettable and only cost $75 for 3 dinners and adult beverages.",1744469951,a month ago,en,2025-04-12T09:59:11
ChIJ7USlW69YXIYR_vPrsjrIkxY,Nicole Green,https://www.google.com/maps/contrib/111650695420783468051/reviews,5,"Excellent meal!  Spinach enchiladas, tasted homemade in the best possible way.  Wait staff was attentive.  Had been wanting to try Tito's out fir almost a year and finally made it down for lunch.  Will definitely bring out of town guests here!",1744516542,a month ago,en,2025-04-12T22:55:42
ChIJ7USlW69YXIYR_vPrsjrIkxY,jon hennard,https://www.google.com/maps/contrib/104574847350802543194/reviews,5,"I had the mini tacos al carbon. They were very good. The meat was slightly tough but still very flavorful. The corn tortillas were fresh. Loved the toppings, the chopped onions, cilantro, & limes. Pro tip, add their salsa to the tacos. The tacos also came with charro beans. Oh my goodness, those were the best charro beans I've had in awhile. So tasty, just loved them. Their chips & salsa was also very good. The chips tasted fresh & their salsa was amazing, tasted homemade, a bit spicy but wonderful. My wife had the pollo poblano. I had a bite, it unfortunately didn't have much flavor; my wife didn't really enjoy it. My boys had a taco & quesadillas. They were good portion sizes & cheap. My mother-in-law had the avocado tacos. They came with two tacos & she gave me one. Wow, those were awesome. They were made with homemade corn tortillas, breath taking, so good. These might have been better than mine. I was very pleased with the food, yummy.",1748307164,a week ago,en,2025-05-26T19:52:44
ChIJvfs0TjVfXIYRlT4og0jnRdU,Google User,https://www.google.com/maps/contrib/107112895231621774599/reviews,5,"I've eaten from here twice. The prices are fair and the portions are perfect. The ladies here are always welcoming and always add napkins/salt/pepper/salsa with every order. The aguas frescas come in huge cups, so don't forget to order one!

Only thing I recommend is that you request a plastic bag since the brown bags don't hold cooking oils (from the tacos) well.

Hours: 6-2pm",1719436883,11 months ago,en,2024-06-26T16:21:23
ChIJvfs0TjVfXIYRlT4og0jnRdU,Jordan Schultz,https://www.google.com/maps/contrib/109318096946473787153/reviews,5,Some of the best tortillas in town! Great for on the go and have very friendly staff. This is my new go to taco spot!,1697673904,a year ago,en,2023-10-18T19:05:04
ChIJvfs0TjVfXIYRlT4og0jnRdU,Pearl Trevino,https://www.google.com/maps/contrib/114310285804940521812/reviews,5,Love the tacos. The tortillas are so yummy. Been going since last year.,1678028559,2 years ago,en,2023-03-05T09:02:39
ChIJvfs0TjVfXIYRlT4og0jnRdU,J Salinas,https://www.google.com/maps/contrib/104025604709394506078/reviews,5,"Wait time was about 10mins for my order but that's because it was being made fresh. Presentation was great, customer service awesome and food was delicious! Wish I tried this truckna long time ago. Definitely will be back to try other items. I had the mini taco plate at a great price!",1681491701,2 years ago,en,2023-04-14T12:01:41
ChIJvfs0TjVfXIYRlT4og0jnRdU,Samantha G,https://www.google.com/maps/contrib/113524729577802788471/reviews,4,"Tasty tamales! We got one of each- chicken, pork and rajas/cheese. Not dry or super greasy.
Brisket taco was ok. The brisket was plain but tortilla was yummy. Carne guidada taco was good. Bacon and egg taco was decent. Only issue -The salsa was salty. Service was good. It was busy when we went. Would definitely come back !",1683465010,2 years ago,en,2023-05-07T08:10:10
ChIJYbTKfgFcXIYRD8bvtc3uDnc,Maggie Fernández,https://www.google.com/maps/contrib/107336904160878363902/reviews,4,"Great lunch specials. Quick service. I had a lunch special of Beef Crispy Tacos. I was pleased that it came with 3 tacos, rice, beans, and icead tea for $8.99. My friend had the Nopalitos with Steak plate. It was huge, and it looked great. The waitress was kind, and the service was fast. I will be back.",1734113493,5 months ago,en,2024-12-13T12:11:33
ChIJYbTKfgFcXIYRD8bvtc3uDnc,Gabriel Amador,https://www.google.com/maps/contrib/109102111240364928890/reviews,5,"Twice visited this week because it's that good. Everything was great the food,service, and cleanliness. The Nachos were good but the fajitas on top so moist n flavorful. I dunno what cheese they use but it was so cheesy. The chips n salsa the best I've ever had. Thick crunchy chips and the ones in my nachos were still super crunchy even after the cheese on top. Enchiladas verdes were packed with chicken and so were the flautas! Everyone was super nice and the tea was nice n sweet. Definitely a must!",1728702956,7 months ago,en,2024-10-11T22:15:56
ChIJYbTKfgFcXIYRD8bvtc3uDnc,Celestina Valdez,https://www.google.com/maps/contrib/103102100296411277207/reviews,3,"I had eaten here before & it was fine but I was definitely disappointed this time. I ordered the Fideo Loco but did not like it at all. First of all the Fideo Loco was thin & more soupy instead of thick & hardy. The beans were put in a separate cup on the side of the Fideo Loco & they were not very good. I barely had any Fideo in my bowl but I did have peas in it I'm assuming from the rice but I didn't appreciate them at all. Not sure what kind of meat the 2 tiny pieces of meat in it were either but this ruined Fideo Loco for me. Also I'm all for people trying to make a living with their Mariachi music but trying to stomach a meal you're not enjoying & hearing someone destroy Vincent Fernandez songs when they can't sing was just.. I'm sorry, horrible. I think I won't be coming back to this location.",1736466388,4 months ago,en,2025-01-09T17:46:28
ChIJYbTKfgFcXIYRD8bvtc3uDnc,Orlando Reyna,https://www.google.com/maps/contrib/109882345567873313182/reviews,5,"Great place to Dine with your Family,or just as good to pick up. Food is always delicious especially their Chicken Fajita and Beef Fajita Parillada plate . The food is always hot and  the meat has a moist non dry delicious flavor . I definitely recommend this place. The atmosphere is always great and workers always in a good mood",1740276777,3 months ago,en,2025-02-22T20:12:57
ChIJYbTKfgFcXIYRD8bvtc3uDnc,jorge salazar,https://www.google.com/maps/contrib/104936672612198398733/reviews,3,"The food is good
The parrilla is loaded but chicken fajita  is dry.
Tortillas and guacamole are excellent
The beans are delicious
The pricing is decent",1720239871,11 months ago,en,2024-07-05T23:24:31
ChIJ45usu6FfXIYRWr9G-ScCn3c,Roger Bonilla (RJ),https://www.google.com/maps/contrib/104702590527777616065/reviews,4,"A pretty average Mexican restaurant, nothing too little, nothing too big; it’s in a sort of comfortable range.

Food: 7.5/10
The tacos were about above average, definitely pretty good quality, and the portions are a little larger than normal

Service: 8/10
The service was pretty standard, our waitress was nice and came to offer refills. She did make a slight mistake in our order but it’s nothing too crazy to complain about; she’s still very good at what she does

Atmosphere: 8/10
Pretty much what you’d expect a larger Mexican restaurant chain, it’s definitely more visually appealing than your standard mom and pops shop, and larger too. And it’s also very clean!

Affordability: 7.5/10
It’s pretty affordable here, it might be a little more expensive than most places, but it’s still cozy enough not to fret about.

TLDR: A great Mexican restaurant, definitely above average!",1743191097,2 months ago,en,2025-03-28T14:44:57
ChIJ45usu6FfXIYRWr9G-ScCn3c,Ashliee Lopez,https://www.google.com/maps/contrib/101476510749398074842/reviews,2,"I ordered through the drive thru and asked for 2 super tacos and 2 chorizo with egg tacos. I didn’t receive my second super taco and was disappointed with the lack of customer support and service from Samantha. There’s no reason to be upset. I can wait, but I left instead. Not worth the money. Portion size was small based on the wait time. Not very attentive to requests (I asked for both salsas)",1743888562,2 months ago,en,2025-04-05T16:29:22
ChIJ45usu6FfXIYRWr9G-ScCn3c,RC Yanes,https://www.google.com/maps/contrib/113208441632631864598/reviews,5,"Very good food.

A little on the expensive side for a typical lunch.

Overall, very good Mexican food in the area!",1739329284,3 months ago,en,2025-02-11T21:01:24
ChIJ45usu6FfXIYRWr9G-ScCn3c,Matthew Trombly,https://www.google.com/maps/contrib/116870780071328371357/reviews,5,"Food is consistently good. It’s a great little restaurant and I would recommend trying this place out. Used to be a tradition to go here the first Wednesday of every month with my fam, but got busy and haven’t been back. The atmosphere can be a little dull, but the glass windows definitely help that.",1738517874,4 months ago,en,2025-02-02T11:37:54
ChIJ45usu6FfXIYRWr9G-ScCn3c,Matilda Camacho,https://www.google.com/maps/contrib/101451432407300281021/reviews,3,"I remember eating at their Fredericksburg location 15+ years ago. Ate at the 2919 Blanco Rd location. This location does not serve alcohol and the menus said Sandra’s🤷🏻‍♀️ Which was confusing. Either way I had the Chili relleno plate, my mom had cheese enchiladas and hubby had the chicken fajita Mexicans plate. They agreed the food was decent. The meat in the Relleno had no flavor. The ranchero sauce was spicy & tasty, but I got it on the side. I did this, because a good tasty relleno doesn’t need sauce. Unfortunately I needed the sauce to finish eating the Relleno. Server was very polite and quick.",1639454532,3 years ago,en,2021-12-13T22:02:12
ChIJJaZQZVxfXIYRh5TcPHQJFTM,Gilbert Espinoza III,https://www.google.com/maps/contrib/108478578812831323837/reviews,4,We absolutely love this place! The coffee is amazing! Potato and Egg tacos are. Excellent!,1748582512,a week ago,en,2025-05-30T00:21:52
ChIJJaZQZVxfXIYRh5TcPHQJFTM,Gary Schlaeger,https://www.google.com/maps/contrib/101818981220228111176/reviews,5,I loved the Little Taco Factory! The food was amazing! Absolutely comfort food for me. My favorite is Ofelia’s Special cheese enchiladas. I stop every time I visit the Riverwalk from Austin.,1734034364,5 months ago,en,2024-12-12T14:12:44
ChIJJaZQZVxfXIYRh5TcPHQJFTM,Maria Panaro,https://www.google.com/maps/contrib/112394912911461686096/reviews,5,Excellent breakfast tacos!  Highly recommend the polish sausage WITH gray--see photo,1743696862,2 months ago,en,2025-04-03T11:14:22
ChIJJaZQZVxfXIYRh5TcPHQJFTM,Jen_ah Side,https://www.google.com/maps/contrib/112522552245931465794/reviews,5,"There's taco places, ... and there is.. LITTLE TACO FACTORY.. This little hidden gem just a few lights from downtown, has the BEST TACOS and Salsa I've had in SAN ANTONIO yet. The Picadillo Plate was the best. They're rice and beans are so authentic they have ruined all others for me. Sorry Taco Bell. Be sure to get there early! Only open from 7 to 2!!  Don't get me started on the homemade tortillas either!",1712503312,a year ago,en,2024-04-07T10:21:52
